ticker,code,Industry_group_code,Industry_group_name
AJG,40301010,3510,Health Care Equipment & Services
AJRD,20101010,2550,Retailing
AKAM,45102030,5510,Utilities
AKBA,35201010,4510,Software & Services
AKRO,35201010,2550,Retailing
AKTS,45203015,1010,Energy
AKUS,35201010,4010,Banks
AL,20107010,4510,Software & Services
ALB,15101050,2010,Capital Goods
ALBO,35201010,2520,Consumer Durables & Apparel
ALE,55101010,2010,Capital Goods
ALEC,35201010,3510,Health Care Equipment & Services
ALGN,35101020,4020,Diversified Financials
ALGT,20302010,4510,Software & Services
ALK,20302010,1510,Materials
ALKS,35201010,2530,Consumer Services
ALL,40301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALLE,20102010,4520,Technology Hardware & Equipment
ALLK,35201010,4010,Banks
ALLO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALLY,40202010,4010,Banks
ALNY,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALRM,45103010,4510,Software & Services
ALSN,20106010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALTA,40101015,4010,Banks
ALTG,20107010,4010,Banks
ALTR,45103010,5020,Media & Entertainment
ALXN,35201010,1010,Energy
AM,10102040,2550,Retailing
AMAG,35202010,4010,Banks
AMAT,45301010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMBA,45301020,4010,Banks
AMC,25401030,4510,Software & Services
AMCR,15103020,3030,Household & Personal Products
AMCX,25401020,2020,Commercial & Professional Services
AMD,45301020,4020,Diversified Financials
AME,20104010,4010,Banks
AMED,35102015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMG,40203010,4530,Semiconductors & Semiconductor Equipment
AMGN,35201010,4030,Insurance
AMK,40203010,4030,Insurance
AMKR,45301010,1010,Energy
AMN,35102015,4020,Diversified Financials
AMP,40203010,3510,Health Care Equipment & Services
AMPH,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMRC,20103010,4020,Diversified Financials
AMRS,15101050,1010,Energy
AMRX,35202010,2550,Retailing
AMSC,20104010,4010,Banks
AMSF,40301040,2020,Commercial & Professional Services
AMSWA,45103010,2510,Automobiles & Components
AMTD,40203020,4010,Banks
AMTI,35201010,2010,Capital Goods
AMWD,20102010,4010,Banks
AMZN,25502020,4010,Banks
AN,25504050,1010,Energy
ANAB,35201010,3020,"Food, Beverage & Tobacco"
ANDE,30101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ANET,45201020,2520,Consumer Durables & Apparel
ANF,25504010,4010,Banks
ANGO,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ANIK,35201010,5020,Media & Entertainment
ANIP,35202010,4010,Banks
ANSS,45103010,4020,Diversified Financials
ANTM,35102030,4510,Software & Services
AON,40301010,4010,Banks
AOS,20102010,3020,"Food, Beverage & Tobacco"
AOSL,45301020,3510,Health Care Equipment & Services
APA,10102020,2010,Capital Goods
APAM,40203010,2530,Consumer Services
APD,15101040,2550,Retailing
APEI,25302010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APG,20103010,3020,"Food, Beverage & Tobacco"
APH,45203015,4520,Technology Hardware & Equipment
APLS,35201010,4520,Technology Hardware & Equipment
APLT,35201010,2030,Transportation
APO,40203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APOG,20102010,5020,Media & Entertainment
APPF,45103010,2010,Capital Goods
APPN,45103020,4520,Technology Hardware & Equipment
APPS,45103010,4010,Banks
APRE,35201010,3010,Food & Staples Retailing
APTV,25101010,2010,Capital Goods
APTX,35201010,4510,Software & Services
AQST,35202010,4010,Banks
AQUA,20106020,4030,Insurance
AR,10102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARAV,35201010,4020,Diversified Financials
ARAY,35101010,6010,Real Estate
ARCB,20304020,2530,Consumer Services
ARCH,10102050,4010,Banks
ARCT,35201010,1510,Materials
ARD,15103010,4010,Banks
ARDX,35201010,4010,Banks
ARES,40203010,2020,Commercial & Professional Services
ARGO,40301040,1510,Materials
ARLO,45203010,1510,Materials
ARMK,25301040,2530,Consumer Services
ARNA,35201010,4530,Semiconductors & Semiconductor Equipment
ARNC,20101010,5010,Telecommunication Services
AROC,10101020,3510,Health Care Equipment & Services
ARQT,35201010,2520,Consumer Durables & Apparel
ARVN,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARW,45203030,4510,Software & Services
ARWR,35201010,1510,Materials
ASB,40101015,4510,Software & Services
ASC,10102040,5020,Media & Entertainment
ASGN,20202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASH,15101050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASMB,35201010,4510,Software & Services
ASND,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASPN,10101020,4520,Technology Hardware & Equipment
ASPU,25302010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASTE,20106010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ATEC,35101010,1510,Materials
ATEX,50101010,1010,Energy
ATGE,25302010,3020,"Food, Beverage & Tobacco"
ATH,40301020,3030,Household & Personal Products
ATHX,35201010,3030,Household & Personal Products
ATI,15104050,1510,Materials
ATNI,50101020,3510,Health Care Equipment & Services
ATO,55102010,3510,Health Care Equipment & Services
ATR,15103010,4530,Semiconductors & Semiconductor Equipment
ATRA,35201010,1510,Materials
ATRC,35101010,4010,Banks
ATRO,20101010,4010,Banks
ATRS,35101020,4010,Banks
ATSG,20301010,4010,Banks
ATUS,50201030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ATVI,50202020,2010,Capital Goods
AUB,40101015,4020,Diversified Financials
AUTL,35201010,4520,Technology Hardware & Equipment
AVA,55103010,4010,Banks
AVAV,20101010,3030,Household & Personal Products
AVD,15101030,2530,Consumer Services
AVEO,35201010,3510,Health Care Equipment & Services
AVGO,45301020,3010,Food & Staples Retailing
AVID,45202030,2530,Consumer Services
AVLR,45103010,2530,Consumer Services
AVNS,35101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVNT,15101050,3510,Health Care Equipment & Services
AVRO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVT,45203030,2030,Transportation
AVTR,35203010,2550,Retailing
AVXL,35201010,5020,Media & Entertainment
AVY,15103020,2530,Consumer Services
AVYA,45103010,1010,Energy
AWH,40301040,3510,Health Care Equipment & Services
AWI,20102010,4520,Technology Hardware & Equipment
AWK,55104010,4030,Insurance
AWR,55104010,2010,Capital Goods
AX,40102010,4010,Banks
AXDX,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AXGN,35101010,3030,Household & Personal Products
AXL,25101010,2520,Consumer Durables & Apparel
AXNX,35101010,4010,Banks
AXON,20101010,4510,Software & Services
AXP,40202010,1510,Materials
AXS,40301040,4520,Technology Hardware & Equipment
AXSM,35202010,2020,Commercial & Professional Services
AXTA,15101050,2020,Commercial & Professional Services
AXTI,45301010,1010,Energy
AYI,20104010,1010,Energy
AYX,45103010,1510,Materials
AZEK,20102010,3030,Household & Personal Products
AZO,25504050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AZPN,45103010,4010,Banks
AZZ,20104020,4520,Technology Hardware & Equipment
B,20106020,1510,Materials
BA,20101010,2010,Capital Goods
BAC,40101010,5020,Media & Entertainment
BAH,20202020,3510,Health Care Equipment & Services
BALY,25301010,4020,Diversified Financials
BANC,40101015,2530,Consumer Services
BAND,50101010,2010,Capital Goods
BANF,40101015,1510,Materials
BANR,40101015,2030,Transportation
BATRK,25401030,5510,Utilities
BAX,35101010,4520,Technology Hardware & Equipment
BBBY,25504060,4030,Insurance
BBIO,35201010,3510,Health Care Equipment & Services
BBY,25504020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BC,25202010,4510,Software & Services
BCC,15105010,5020,Media & Entertainment
BCEI,10102020,3510,Health Care Equipment & Services
BCEL,35201010,4020,Diversified Financials
BCO,20201080,4030,Insurance
BCOR,40203010,4010,Banks
BCOV,45101010,5510,Utilities
BCPC,15101050,2010,Capital Goods
BCRX,35201010,4020,Diversified Financials
BDC,45203015,5010,Telecommunication Services
BDSI,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BDTX,35201010,2530,Consumer Services
BDX,35101010,1010,Energy
BE,20104020,4520,Technology Hardware & Equipment
BEAM,35201010,4020,Diversified Financials
BECN,20107010,1010,Energy
BEN,40203010,4520,Technology Hardware & Equipment
BERY,15103010,4530,Semiconductors & Semiconductor Equipment
BF-A,30201020,4010,Banks
BF-B,30201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BFAM,25302010,2520,Consumer Durables & Apparel
BG,30202010,4520,Technology Hardware & Equipment
BGS,30202030,2550,Retailing
BHE,45203020,3510,Health Care Equipment & Services
BHF,40301020,4010,Banks
BHLB,40101015,1010,Energy
BHVN,35201010,2550,Retailing
BIG,25503020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BIIB,35201010,3010,Food & Staples Retailing
BILL,45103010,3030,Household & Personal Products
BIO,35203010,4510,Software & Services
BJ,30101040,3020,"Food, Beverage & Tobacco"
BJRI,45202030,4010,Banks
BK,40203010,5510,Utilities
BKD,35102020,2520,Consumer Durables & Apparel
BKE,25504010,2020,Commercial & Professional Services
BKH,55103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BKI,45102020,3510,Health Care Equipment & Services
BKNG,25502020,2010,Capital Goods
BKR,10101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BKU,40101015,4530,Semiconductors & Semiconductor Equipment
BL,45103010,2520,Consumer Durables & Apparel
BLBD,20106010,1010,Energy
BLD,25201030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BLDR,20102010,4510,Software & Services
BLFS,35101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BLK,40203010,2550,Retailing
BLKB,45103010,4510,Software & Services
BLL,15103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BLMN,25301040,2520,Consumer Durables & Apparel
BLUE,35201010,1510,Materials
BMI,45203010,5020,Media & Entertainment
BMRC,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BMRN,35201010,4530,Semiconductors & Semiconductor Equipment
BMTC,40101015,4510,Software & Services
BMY,35202010,3510,Health Care Equipment & Services
BNFT,45103010,4520,Technology Hardware & Equipment
BNTX,35201010,2020,Commercial & Professional Services
BOH,40101015,4510,Software & Services
BOKF,40101015,3510,Health Care Equipment & Services
BOMN,50201010,2010,Capital Goods
BOOM,10101020,4510,Software & Services
BOOT,25504010,2520,Consumer Durables & Apparel
BOX,45101010,3510,Health Care Equipment & Services
BPFH,40101015,4010,Banks
BPMC,35201010,2030,Transportation
BPOP,40101015,2020,Commercial & Professional Services
BR,45102020,2510,Automobiles & Components
BRBR,30302010,4010,Banks
BRC,20201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRK-B,40201030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRKL,40101015,4520,Technology Hardware & Equipment
BRKR,35203010,4510,Software & Services
BRKS,45301010,3510,Health Care Equipment & Services
BRO,40301010,3020,"Food, Beverage & Tobacco"
BRP,40301010,4510,Software & Services
BRY,10102020,2010,Capital Goods
BSIG,40203010,4010,Banks
BSX,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BTAI,35201010,4020,Diversified Financials
BTC-USD,40203040,3510,Health Care Equipment & Services
BTU,10102050,2020,Commercial & Professional Services
BURL,25504010,4010,Banks
BUSE,40101015,2520,Consumer Durables & Apparel
BV,20201050,3510,Health Care Equipment & Services
BWA,25101010,3020,"Food, Beverage & Tobacco"
BWB,40102010,1010,Energy
BWXT,20101010,2030,Transportation
BXS,40101015,4510,Software & Services
BY,40101015,2550,Retailing
BYD,10102020,3510,Health Care Equipment & Services
BYND,30202030,1010,Energy
BYSI,35201010,2010,Capital Goods
BZH,25201030,5510,Utilities
C,40101010,5510,Utilities
CABA,35201010,2550,Retailing
CABO,50201030,6010,Real Estate
CAC,40101015,2020,Commercial & Professional Services
CACC,40202010,5510,Utilities
CACI,45102010,1010,Energy
CADE,40101015,4530,Semiconductors & Semiconductor Equipment
CAG,30202030,3510,Health Care Equipment & Services
CAH,35102010,3510,Health Care Equipment & Services
CAI,20107010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CAKE,25301040,2530,Consumer Services
CAL,25504010,5510,Utilities
CALA,35201010,2030,Transportation
CALM,30202030,2510,Automobiles & Components
CALX,45201020,3020,"Food, Beverage & Tobacco"
CAMP,45201020,4510,Software & Services
CAR,20304020,4520,Technology Hardware & Equipment
CARA,35202010,2550,Retailing
CARG,50203010,4510,Software & Services
CARR,20102010,2010,Capital Goods
CARS,45101010,2010,Capital Goods
CASA,45201020,4010,Banks
CASH,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CASY,30101030,1510,Materials
CAT,20106010,4520,Technology Hardware & Equipment
CATM,45102020,4510,Software & Services
CATY,40101015,2550,Retailing
CB,40301040,2010,Capital Goods
CBAY,35202010,2520,Consumer Durables & Apparel
CBOE,40203040,4520,Technology Hardware & Equipment
CBRE,60102040,2530,Consumer Services
CBRL,25301040,4020,Diversified Financials
CBSH,40101015,4020,Diversified Financials
CBT,15101010,2550,Retailing
CBTX,40101015,4520,Technology Hardware & Equipment
CBU,40101015,3510,Health Care Equipment & Services
CBZ,20202020,2520,Consumer Durables & Apparel
CC,15101020,3510,Health Care Equipment & Services
CCK,15103010,1010,Energy
CCL,25301020,2530,Consumer Services
CCMP,45301010,4530,Semiconductors & Semiconductor Equipment
CCOI,50101010,5020,Media & Entertainment
CCRN,35102015,5020,Media & Entertainment
CCS,25201030,5020,Media & Entertainment
CCXI,35201010,5020,Media & Entertainment
CDAY,45103010,1010,Energy
CDE,15104030,2550,Retailing
CDK,45103010,4520,Technology Hardware & Equipment
CDLX,50201010,2550,Retailing
CDMO,35201010,2550,Retailing
CDNA,35201010,2020,Commercial & Professional Services
CDNS,45103010,4510,Software & Services
CDTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CDW,45203030,2530,Consumer Services
CDXC,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CDXS,35203010,2010,Capital Goods
CE,15101050,4510,Software & Services
CEIX,10102050,4510,Software & Services
CELH,30201030,2010,Capital Goods
CENT,30301010,2510,Automobiles & Components
CENTA,30301010,2010,Capital Goods
CENX,15104010,1510,Materials
CERN,35103010,4510,Software & Services
CERS,35101020,2530,Consumer Services
CEVA,45301020,2530,Consumer Services
CF,15101030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CFB,40101015,1010,Energy
CFFN,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CFG,40101015,2030,Transportation
CFR,40101015,4530,Semiconductors & Semiconductor Equipment
CFRX,35201010,1010,Energy
CFX,20106020,4510,Software & Services
CG,40203010,5510,Utilities
CGNX,45203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CHCO,40101015,5510,Utilities
CHD,30301010,3510,Health Care Equipment & Services
CHDN,25301010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CHE,35102015,1010,Energy
CHEF,30101020,4510,Software & Services
CHGG,25302010,3510,Health Care Equipment & Services
CHH,25301020,2010,Capital Goods
CHMA,35202010,2010,Capital Goods
CHNG,35103010,4520,Technology Hardware & Equipment
CHRS,35201010,5020,Media & Entertainment
CHRW,20301010,2010,Capital Goods
CHS,25504010,2530,Consumer Services
CHTR,50201030,5020,Media & Entertainment
CHUY,25301040,2550,Retailing
CHX,10101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CI,35102030,4010,Banks
CIEN,45201020,2030,Transportation
CINF,40301040,1510,Materials
CIR,20106020,2020,Commercial & Professional Services
CIT,40101015,4510,Software & Services
CKPT,35201010,4020,Diversified Financials
CL,30301010,5510,Utilities
CLAR,25202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CLBK,40102010,4510,Software & Services
CLDR,45103010,4010,Banks
CLF,15104050,2020,Commercial & Professional Services
CLFD,45201020,4510,Software & Services
CLGX,20202020,4010,Banks
CLH,20201050,4010,Banks
CLNE,10102030,2030,Transportation
CLR,10102020,4510,Software & Services
CLW,15105020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CLX,30301010,3510,Health Care Equipment & Services
CLXT,35201010,4030,Insurance
CMA,40101015,4030,Insurance
CMBM,45201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CMC,15104050,5510,Utilities
CMCO,20106020,3030,Household & Personal Products
CMCSA,50201030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CMD,35101010,3030,Household & Personal Products
CME,40203040,2520,Consumer Durables & Apparel
CMG,25301040,2010,Capital Goods
CMI,20106010,1510,Materials
CMP,15104020,2010,Capital Goods
CMRE,20303010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CMS,55103010,4530,Semiconductors & Semiconductor Equipment
CMTL,45201020,3030,Household & Personal Products
CNA,40301040,2010,Capital Goods
CNC,35102030,3510,Health Care Equipment & Services
CNCE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CNDT,45102020,4530,Semiconductors & Semiconductor Equipment
CNK,50202010,4020,Diversified Financials
CNMD,35101010,1010,Energy
CNNE,40201030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CNO,40301020,2010,Capital Goods
CNOB,40101015,4510,Software & Services
CNP,55103010,4510,Software & Services
CNR,20102010,3030,Household & Personal Products
CNS,40203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CNSL,50101020,4020,Diversified Financials
CNST,35201010,1010,Energy
CNTY,25301010,2010,Capital Goods
CNX,10102020,5510,Utilities
CNXN,45203030,2010,Capital Goods
COF,40202010,1510,Materials
COG,10102020,4010,Banks
COHR,45203010,4510,Software & Services
COHU,45301010,1010,Energy
COLB,40101015,2520,Consumer Durables & Apparel
COLL,35202010,4010,Banks
COLM,25203010,2010,Capital Goods
COMM,45201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CONN,25504020,5510,Utilities
COO,35101020,1010,Energy
COOP,40102010,2550,Retailing
COP,10102020,4020,Diversified Financials
CORE,25501010,4020,Diversified Financials
CORT,35202010,4510,Software & Services
COST,30101040,5020,Media & Entertainment
COTY,30302010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
COUP,45103010,3510,Health Care Equipment & Services
CPB,30202030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CPF,40101015,4510,Software & Services
CPK,55102010,4020,Diversified Financials
CPRI,25203010,5510,Utilities
CPRT,20201070,4510,Software & Services
CPRX,35201010,4510,Software & Services
CPSI,35103010,3510,Health Care Equipment & Services
CR,20106020,4010,Banks
CRBP,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CREE,45301020,5510,Utilities
CRI,25203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRK,10102020,4510,Software & Services
CRL,35203010,1510,Materials
CRM,45103010,2030,Transportation
CRMD,35202010,2550,Retailing
CRMT,25504050,6010,Real Estate
CRNC,45103010,2020,Commercial & Professional Services
CRNX,35201010,2550,Retailing
CROX,25203020,1010,Energy
CRS,15104050,4520,Technology Hardware & Equipment
CRTO,50201010,2550,Retailing
CRTX,35201010,4020,Diversified Financials
CRUS,45301020,2510,Automobiles & Components
CRWD,45103020,4030,Insurance
CRY,35101010,1010,Energy
CSCO,45201020,3020,"Food, Beverage & Tobacco"
CSGP,20202020,4520,Technology Hardware & Equipment
CSGS,45102020,2010,Capital Goods
CSII,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSL,20105010,5020,Media & Entertainment
CSOD,45103010,4010,Banks
CSPR,25201020,2010,Capital Goods
CSTL,35102015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSTR,40101015,4010,Banks
CSX,20304010,4010,Banks
CTAS,20201070,4010,Banks
CTB,25101020,4010,Banks
CTBI,40101015,2010,Capital Goods
CTLT,35202010,4010,Banks
CTMX,35201010,4020,Diversified Financials
CTS,45203020,2020,Commercial & Professional Services
CTSH,45102010,1510,Materials
CTSO,35101010,3020,"Food, Beverage & Tobacco"
CTVA,30202010,4020,Diversified Financials
CTXS,45103010,2030,Transportation
CUB,20101010,5510,Utilities
CUBI,40101015,2010,Capital Goods
CUE,35201010,4510,Software & Services
CURO,40202010,4010,Banks
CUTR,35101010,4010,Banks
CVA,20201050,4010,Banks
CVBF,40101015,4520,Technology Hardware & Equipment
CVCO,25201030,4010,Banks
CVET,35102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CVGW,30202030,4010,Banks
CVI,10102030,4020,Diversified Financials
CVLG,20304020,4010,Banks
CVLT,45103020,1010,Energy
CVNA,25504050,4010,Banks
CVS,35102015,4510,Software & Services
CVX,10102010,4510,Software & Services
CW,20101010,4010,Banks
CWEN,55105010,4510,Software & Services
CWEN-A,55105010,4010,Banks
CWH,25504050,2550,Retailing
CWK,60102040,4510,Software & Services
CWST,20201050,2010,Capital Goods
CWT,55104010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CXO,10102020,3020,"Food, Beverage & Tobacco"
CYBE,45301010,2550,Retailing
CYH,35102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CYRX,35101010,3510,Health Care Equipment & Services
CYTK,35201010,4010,Banks
CZR,25301010,4520,Technology Hardware & Equipment
D,55103010,1010,Energy
DAL,20302010,3020,"Food, Beverage & Tobacco"
DAN,25101010,2010,Capital Goods
DAR,30202010,2010,Capital Goods
DAVA,45102010,2010,Capital Goods
DBD,45202030,4510,Software & Services
DBI,25504010,2550,Retailing
DBX,45103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DCI,20106020,2010,Capital Goods
DCO,20101010,4010,Banks
DCOM,40101015,4010,Banks
DCPH,35201010,1510,Materials
DD,15101050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DDD,45202030,4520,Technology Hardware & Equipment
DDOG,45103010,4010,Banks
DDS,25503010,2550,Retailing
DE,20106015,4030,Insurance
DECK,25203020,2550,Retailing
DELL,45202030,4020,Diversified Financials
DENN,25301040,1510,Materials
DFIN,40203040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DFS,40202010,6010,Real Estate
DG,25503020,4530,Semiconductors & Semiconductor Equipment
DGII,45201020,2530,Consumer Services
DGX,35102015,5020,Media & Entertainment
DHI,25201030,2510,Automobiles & Components
DHR,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DHT,10102040,4010,Banks
DIN,25301040,4010,Banks
DIOD,45301020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DIS,50202010,2550,Retailing
DISCA,50201020,4010,Banks
DISCK,50201020,1010,Energy
DISH,50201030,3020,"Food, Beverage & Tobacco"
DK,10102030,1510,Materials
DKS,25504040,4530,Semiconductors & Semiconductor Equipment
DLB,45203015,4510,Software & Services
DLTH,25502020,2010,Capital Goods
DLTR,25503020,2530,Consumer Services
DLX,20201010,4510,Software & Services
DMRC,45103010,2010,Capital Goods
DMTK,35201010,1510,Materials
DNKN,25301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DNLI,35201010,4010,Banks
DNOW,20107010,5020,Media & Entertainment
DOCU,45103010,5020,Media & Entertainment
DOMO,45103010,2030,Transportation
DOOR,20102010,4510,Software & Services
DORM,25101010,4010,Banks
DOV,20106020,2550,Retailing
DOW,15101020,2530,Consumer Services
DOX,45102010,2010,Capital Goods
DPZ,25301040,4010,Banks
DRI,25301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DRNA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DRQ,10101020,2010,Capital Goods
DRRX,35202010,2550,Retailing
DSKE,20304020,1510,Materials
DSPG,45301020,2010,Capital Goods
DSSI,10102040,4510,Software & Services
DT,45103010,2530,Consumer Services
DTE,55103010,4020,Diversified Financials
DTIL,35201010,4510,Software & Services
DUK,55101010,2010,Capital Goods
DVA,35102015,1510,Materials
DVAX,35201010,1510,Materials
DVN,10102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DXC,45102010,2550,Retailing
DXCM,35101010,2010,Capital Goods
DXPE,20107010,2010,Capital Goods
DY,20103010,3510,Health Care Equipment & Services
DZSI,45201020,4020,Diversified Financials
EA,50202020,2520,Consumer Durables & Apparel
EAF,20104010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EAT,25301040,3020,"Food, Beverage & Tobacco"
EB,50203010,3510,Health Care Equipment & Services
EBAY,25502020,4030,Insurance
EBS,35201010,1010,Energy
EBSB,40102010,4510,Software & Services
ECHO,20301010,4510,Software & Services
ECL,15101050,4520,Technology Hardware & Equipment
ECOL,20201050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ECOM,45103010,2510,Automobiles & Components
ECPG,40202010,2550,Retailing
ED,55103010,3510,Health Care Equipment & Services
EDIT,35201010,2010,Capital Goods
EEFT,45102020,2030,Transportation
EFSC,40101015,3510,Health Care Equipment & Services
EFX,20202020,2010,Capital Goods
EGAN,45103010,4520,Technology Hardware & Equipment
EGBN,40101015,2510,Automobiles & Components
EGHT,40101015,4030,Insurance
EGLE,20303010,3010,Food & Staples Retailing
EGOV,45102020,5010,Telecommunication Services
EGRX,35201010,2520,Consumer Durables & Apparel
EHC,35102020,5020,Media & Entertainment
EHTH,40301010,5020,Media & Entertainment
EIG,40301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EIGR,35201010,2550,Retailing
EIX,55101010,2550,Retailing
EL,30302010,1510,Materials
ELAN,35202010,4510,Software & Services
ELF,30302010,1010,Energy
ELY,25202010,2520,Consumer Durables & Apparel
EME,20103010,2550,Retailing
EMN,15101020,1510,Materials
EMR,20104010,2520,Consumer Durables & Apparel
ENDP,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENPH,45301010,2520,Consumer Durables & Apparel
ENR,30301010,2550,Retailing
ENS,20104010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENSG,35102020,2550,Retailing
ENTA,35201010,2550,Retailing
ENTG,45301010,4020,Diversified Financials
ENV,45101010,4010,Banks
ENVA,40202010,4030,Insurance
EOG,10102020,4510,Software & Services
EOLS,35202010,2510,Automobiles & Components
EPAC,20106020,2010,Capital Goods
EPAM,45102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EPAY,45103010,2010,Capital Goods
EPC,30302010,5020,Media & Entertainment
EPZM,35201010,2010,Capital Goods
EQH,40201020,4010,Banks
EQT,10102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ERII,20106020,4510,Software & Services
ES,55101010,2010,Capital Goods
ESE,20106020,2530,Consumer Services
ESI,15101050,2030,Transportation
ESNT,40102010,3510,Health Care Equipment & Services
ESTC,45103010,4010,Banks
ESTE,10102020,3020,"Food, Beverage & Tobacco"
ETH,25201020,1010,Energy
ETH-USD,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ETM,25401020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ETN,20104010,2520,Consumer Durables & Apparel
ETNB,35201010,1510,Materials
ETR,55101010,4010,Banks
ETRN,10102040,2520,Consumer Durables & Apparel
ETSY,25502020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EURUSD=X,40201030,4010,Banks
EV,40203010,3510,Health Care Equipment & Services
EVBG,45103010,3510,Health Care Equipment & Services
EVER,50203010,1510,Materials
EVFM,35202010,2020,Commercial & Professional Services
EVH,35103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVLO,35201010,2020,Commercial & Professional Services
EVOP,45102020,2550,Retailing
EVR,40203020,2010,Capital Goods
EVRG,55101010,5510,Utilities
