ticker,code,Industry_group_code,Industry_group_name
HVT,25504060,2550,Retailing
HWBK,40101015,4010,Banks
HWC,40101015,4010,Banks
HWKN,15101010,1510,Materials
HWM,20101010,2010,Capital Goods
HXL,20101010,2010,Capital Goods
HY,20106020,2010,Capital Goods
HZNP,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HZO,25504040,2550,Retailing
IAA,20201070,2020,Commercial & Professional Services
IAC,50203010,5020,Media & Entertainment
IART,35101010,3510,Health Care Equipment & Services
IBCP,40101015,4010,Banks
IBKC,40101015,4010,Banks
IBKR,40203020,4020,Diversified Financials
IBM,45102010,4510,Software & Services
IBOC,40101015,4010,Banks
IBP,25201030,2520,Consumer Durables & Apparel
IBTX,40101015,4010,Banks
ICD,10101010,1010,Energy
ICE,40203040,4020,Diversified Financials
ICFI,20202020,2020,Commercial & Professional Services
ICHR,45301010,4530,Semiconductors & Semiconductor Equipment
ICPT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ICUI,35101020,3510,Health Care Equipment & Services
IDA,55101010,5510,Utilities
IDCC,45201020,4520,Technology Hardware & Equipment
IDEX,45103010,4510,Software & Services
IDT,50101020,5010,Telecommunication Services
IDXX,35101010,3510,Health Care Equipment & Services
IESC,20103010,2010,Capital Goods
IEX,20106020,2010,Capital Goods
IFF,15101050,1510,Materials
IGMS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IGT,25301010,2530,Consumer Services
IHC,40301020,4030,Insurance
III,45102010,4510,Software & Services
IIIN,20102010,2010,Capital Goods
IIIV,45102020,4510,Software & Services
IIN,35101010,3510,Health Care Equipment & Services
IIPR,60101020,6010,Real Estate
IIVI,45203015,4520,Technology Hardware & Equipment
ILMN,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ILPT,60101020,6010,Real Estate
IMAX,50202010,5020,Media & Entertainment
IMGN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IMKTA,30101030,3010,Food & Staples Retailing
IMMR,45202030,4520,Technology Hardware & Equipment
IMMU,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IMXI,45102020,4510,Software & Services
INBK,40101015,4010,Banks
INCY,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INDB,40101015,4010,Banks
INFN,45201020,4520,Technology Hardware & Equipment
INFO,20202020,2020,Commercial & Professional Services
INGN,35101010,3510,Health Care Equipment & Services
INGR,30202010,3020,"Food, Beverage & Tobacco"
INN,60101030,6010,Real Estate
INO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INOV,35103010,3510,Health Care Equipment & Services
INS,45103010,4510,Software & Services
INSE,25301010,2530,Consumer Services
INSG,45201020,4520,Technology Hardware & Equipment
INSM,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INSP,35103010,3510,Health Care Equipment & Services
INSW,10102040,1010,Energy
INT,10102030,1010,Energy
INTC,45301020,4530,Semiconductors & Semiconductor Equipment
INTL,40203020,4020,Diversified Financials
INTU,45103010,4510,Software & Services
INVA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INVH,60101060,6010,Real Estate
INWK,20202020,2020,Commercial & Professional Services
IONS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IOSP,15101050,1510,Materials
IOTS,45301020,4530,Semiconductors & Semiconductor Equipment
IOVA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IP,15103020,1510,Materials
IPAR,30302010,3030,Household & Personal Products
IPG,50201010,5020,Media & Entertainment
IPGP,45203020,4520,Technology Hardware & Equipment
IPHI,45301020,4530,Semiconductors & Semiconductor Equipment
IPI,15101030,1510,Materials
IQV,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IR,20106020,2010,Capital Goods
IRBT,25201040,2520,Consumer Durables & Apparel
IRDM,50101010,5010,Telecommunication Services
IRET,60101060,6010,Real Estate
IRM,60101080,6010,Real Estate
IRMD,35101010,3510,Health Care Equipment & Services
IRT,60101060,6010,Real Estate
IRTC,35101010,3510,Health Care Equipment & Services
IRWD,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ISBC,40101015,4010,Banks
ISRG,35101010,3510,Health Care Equipment & Services
ISTR,40101015,4010,Banks
IT,45102010,4510,Software & Services
ITCI,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ITGR,35101010,3510,Health Care Equipment & Services
ITI,45203010,4520,Technology Hardware & Equipment
ITIC,40301040,4030,Insurance
ITRI,45203010,4520,Technology Hardware & Equipment
ITT,20106020,2010,Capital Goods
ITW,20106020,2010,Capital Goods
IVC,35101010,3510,Health Care Equipment & Services
IVR,40204010,4020,Diversified Financials
IVZ,40203010,4020,Diversified Financials
J,20103010,2010,Capital Goods
JACK,25301040,2530,Consumer Services
JAX,25301040,2530,Consumer Services
JAZZ,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JBGS,60101040,6010,Real Estate
JBHT,20304020,2030,Transportation
JBL,45203020,4520,Technology Hardware & Equipment
JBLU,20302010,2030,Transportation
JBSS,30202030,3020,"Food, Beverage & Tobacco"
JBT,20106020,2010,Capital Goods
JCAP,60101080,6010,Real Estate
JCI,20102010,2010,Capital Goods
JCOM,45103010,4510,Software & Services
JEF,40201030,4020,Diversified Financials
JELD,20102010,2010,Capital Goods
JHG,40203010,4020,Diversified Financials
JILL,25504010,2550,Retailing
JJSF,30202030,3020,"Food, Beverage & Tobacco"
JKHY,45102020,4510,Software & Services
JLL,60102040,6010,Real Estate
JNCE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JNJ,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JNPR,45201020,4520,Technology Hardware & Equipment
JOE,60102010,6010,Real Estate
JOUT,25202010,2520,Consumer Durables & Apparel
JPM,40101010,4010,Banks
JRVR,40301040,4030,Insurance
JW/A,50201040,5020,Media & Entertainment
JWN,25503010,2550,Retailing
JYNT,35102020,3510,Health Care Equipment & Services
K,30202030,3020,"Food, Beverage & Tobacco"
KAI,20106020,2010,Capital Goods
KALA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KALU,15104010,1510,Materials
KALV,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KAMN,20107010,2010,Capital Goods
KAR,20201070,2020,Commercial & Professional Services
KBAL,20201060,2020,Commercial & Professional Services
KBH,25201030,2520,Consumer Durables & Apparel
KBR,45102010,4510,Software & Services
KDMN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KDP,30201030,3020,"Food, Beverage & Tobacco"
KE,45203020,4520,Technology Hardware & Equipment
KELYA,20202010,2020,Commercial & Professional Services
KEM,45203020,4520,Technology Hardware & Equipment
KEX,20303010,2030,Transportation
KEY,40101015,4010,Banks
KEYS,45203010,4520,Technology Hardware & Equipment
KFRC,20202010,2020,Commercial & Professional Services
KFY,20202010,2020,Commercial & Professional Services
KHC,30202030,3020,"Food, Beverage & Tobacco"
KIDS,35101020,3510,Health Care Equipment & Services
KIM,60101070,6010,Real Estate
KIN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KLAC,45301010,4530,Semiconductors & Semiconductor Equipment
KLDO,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KLXE,10101020,1010,Energy
KMB,30301010,3030,Household & Personal Products
KMI,10102040,1010,Energy
KMPR,40301040,4030,Insurance
KMT,20106020,2010,Capital Goods
KMX,25504050,2550,Retailing
KN,45203015,4520,Technology Hardware & Equipment
KNL,20201060,2020,Commercial & Professional Services
KNSA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KNSL,40301040,4030,Insurance
KNX,20304020,2030,Transportation
KO,30201030,3020,"Food, Beverage & Tobacco"
KOD,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KOP,15101010,1510,Materials
KOS,10102020,1010,Energy
KPTI,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KR,30101030,3010,Food & Staples Retailing
KRA,15101050,1510,Materials
KRC,60101040,6010,Real Estate
KREF,40204010,4020,Diversified Financials
KRG,60101070,6010,Real Estate
KRNY,40102010,4010,Banks
KRO,15101010,1510,Materials
KRTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KRUS,25301040,2530,Consumer Services
KRYS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KSS,25503010,2550,Retailing
KSU,20304010,2030,Transportation
KTB,25203010,2520,Consumer Durables & Apparel
KTOS,20101010,2010,Capital Goods
KURA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KVHI,45201020,4520,Technology Hardware & Equipment
KW,60102020,6010,Real Estate
KWR,15101050,1510,Materials
KZR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
L,40301040,4030,Insurance
LAD,25504050,2550,Retailing
LADR,40204010,4020,Diversified Financials
LAMR,60101080,6010,Real Estate
LANC,30202030,3020,"Food, Beverage & Tobacco"
LAND,60101080,6010,Real Estate
LASR,45203010,4520,Technology Hardware & Equipment
LAUR,25302010,2530,Consumer Services
LAWS,20107010,2010,Capital Goods
LAZ,40203020,4020,Diversified Financials
LB,25504010,2550,Retailing
LBAI,40101015,4010,Banks
LBC,40102010,4010,Banks
LBRDA,50201030,5020,Media & Entertainment
LBRDK,50201030,5020,Media & Entertainment
LBRT,10101020,1010,Energy
LC,40202010,4020,Diversified Financials
LCI,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LCII,25101010,2510,Automobiles & Components
LCNB,40101015,4010,Banks
LCTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LCUT,25201050,2520,Consumer Durables & Apparel
LDL,20106020,2010,Capital Goods
LDOS,45102010,4510,Software & Services
LE,25502020,2550,Retailing
LEA,25101010,2510,Automobiles & Components
LEAF,25502020,2550,Retailing
LECO,20106020,2010,Capital Goods
LEE,50201040,5020,Media & Entertainment
LEG,25201020,2520,Consumer Durables & Apparel
LEGH,25201030,2520,Consumer Durables & Apparel
LEN,25201030,2520,Consumer Durables & Apparel
LEN/B,25201030,2520,Consumer Durables & Apparel
LEVL,40101015,4010,Banks
LFUS,45203015,4520,Technology Hardware & Equipment
LFVN,30302010,3030,Household & Personal Products
LGF/A,50202010,5020,Media & Entertainment
LGF/B,50202010,5020,Media & Entertainment
LGIH,25201030,2520,Consumer Durables & Apparel
LGND,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LH,35102015,3510,Health Care Equipment & Services
LHCG,35102015,3510,Health Care Equipment & Services
LHX,20101010,2010,Capital Goods
LII,20102010,2010,Capital Goods
LILA,50201030,5020,Media & Entertainment
LILAK,50201030,5020,Media & Entertainment
LIN,15101040,1510,Materials
LIND,25301020,2530,Consumer Services
LITE,45201020,4520,Technology Hardware & Equipment
LIVN,35101010,3510,Health Care Equipment & Services
LIVX,50202010,5020,Media & Entertainment
LJPC,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LKFN,40101015,4010,Banks
LKQ,25501010,2550,Retailing
LL,25504030,2550,Retailing
LLNW,45102030,4510,Software & Services
LLY,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LM,40203010,4020,Diversified Financials
LMAT,35101010,3510,Health Care Equipment & Services
LMNR,30202010,3020,"Food, Beverage & Tobacco"
LMNX,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LMT,20101010,2010,Capital Goods
LNC,40301020,4030,Insurance
LNDC,30202030,3020,"Food, Beverage & Tobacco"
LNG,10102040,1010,Energy
LNN,20106015,2010,Capital Goods
LNT,55101010,5510,Utilities
LNTH,35101020,3510,Health Care Equipment & Services
LOB,40101015,4010,Banks
LOCO,25301040,2530,Consumer Services
LOGC,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LOGM,45103010,4510,Software & Services
LOPE,25302010,2530,Consumer Services
LORL,50201030,5020,Media & Entertainment
LOVE,25201020,2520,Consumer Durables & Apparel
LOW,25504030,2550,Retailing
LPG,10102040,1010,Energy
LPI,10102020,1010,Energy
LPLA,40203020,4020,Diversified Financials
LPSN,45103010,4510,Software & Services
LPX,15105010,1510,Materials
LQDA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LQDT,25502020,2550,Retailing
LRCX,45301010,4530,Semiconductors & Semiconductor Equipment
LRN,25302010,2530,Consumer Services
LSCC,45301020,4530,Semiconductors & Semiconductor Equipment
LSI,60101080,6010,Real Estate
LSTR,20304020,2030,Transportation
LSXMA,50201030,5020,Media & Entertainment
LSXMK,50201030,5020,Media & Entertainment
LTC,60101050,6010,Real Estate
LTHM,15101050,1510,Materials
LTRPA,50203010,5020,Media & Entertainment
LULU,25203010,2520,Consumer Durables & Apparel
LUV,20302010,2030,Transportation
LVGO,35103010,3510,Health Care Equipment & Services
LVS,25301010,2530,Consumer Services
LW,30202030,3020,"Food, Beverage & Tobacco"
LXFR,20106020,2010,Capital Goods
LXP,60101020,6010,Real Estate
LXRX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LXU,15101020,1510,Materials
LYB,15101010,1510,Materials
LYFT,20304020,2030,Transportation
LYV,50202010,5020,Media & Entertainment
LZB,25201020,2520,Consumer Durables & Apparel
M,25503010,2550,Retailing
MA,45102020,4510,Software & Services
MAA,60101060,6010,Real Estate
MAC,60101070,6010,Real Estate
MAN,20202010,2020,Commercial & Professional Services
MANH,45103010,4510,Software & Services
MANT,45102010,4510,Software & Services
MAR,25301020,2530,Consumer Services
MAS,20102010,2010,Capital Goods
MASI,35101010,3510,Health Care Equipment & Services
MAT,25202010,2520,Consumer Durables & Apparel
MATW,20201070,2020,Commercial & Professional Services
MATX,20303010,2030,Transportation
MAXR,20101010,2010,Capital Goods
MBI,40301040,4030,Insurance
MBII,15101030,1510,Materials
MBIN,40102010,4010,Banks
MBIO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MBUU,25202010,2520,Consumer Durables & Apparel
MBWM,40101015,4010,Banks
MC,40203020,4020,Diversified Financials
MCB,40101015,4010,Banks
MCBC,40101015,4010,Banks
MCBS,40101015,4010,Banks
MCD,25301040,2530,Consumer Services
MCFT,25202010,2520,Consumer Durables & Apparel
MCHP,45301020,4530,Semiconductors & Semiconductor Equipment
MCHX,50201010,5020,Media & Entertainment
MCK,35102010,3510,Health Care Equipment & Services
MCO,40203040,4020,Diversified Financials
MCRB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MCRI,25301010,2530,Consumer Services
MCS,50202010,5020,Media & Entertainment
MCY,40301040,4030,Insurance
MD,35102015,3510,Health Care Equipment & Services
MDB,45102030,4510,Software & Services
MDC,25201030,2520,Consumer Durables & Apparel
MDCA,50201010,5020,Media & Entertainment
MDGL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MDLA,45103010,4510,Software & Services
MDLZ,30202030,3020,"Food, Beverage & Tobacco"
MDP,50201040,5020,Media & Entertainment
MDRX,35103010,3510,Health Care Equipment & Services
MDT,35101010,3510,Health Care Equipment & Services
MDU,55103010,5510,Utilities
MEC,20106020,2010,Capital Goods
MED,30302010,3030,Household & Personal Products
MEDP,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MEET,50203010,5020,Media & Entertainment
MEI,45203020,4520,Technology Hardware & Equipment
MEIP,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MESA,20302010,2030,Transportation
MET,40301020,4030,Insurance
METC,15104050,1510,Materials
MFA,40204010,4020,Diversified Financials
MFIN,40202010,4020,Diversified Financials
MFNC,40101015,4010,Banks
MG,20202020,2020,Commercial & Professional Services
MGEE,55101010,5510,Utilities
MGLN,35102030,3510,Health Care Equipment & Services
MGM,25301010,2530,Consumer Services
MGNX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MGPI,30201020,3020,"Food, Beverage & Tobacco"
MGRC,20201070,2020,Commercial & Professional Services
MGTA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MGTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MGY,10102020,1010,Energy
MHK,25201020,2520,Consumer Durables & Apparel
MHO,25201030,2520,Consumer Durables & Apparel
MIC,20305010,2030,Transportation
MIDD,20106020,2010,Capital Goods
MIK,25504040,2550,Retailing
MINI,20201070,2020,Commercial & Professional Services
MIRM,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MITK,45103010,4510,Software & Services
MITT,40204010,4020,Diversified Financials
MJCO,45103010,4510,Software & Services
MKC,30202030,3020,"Food, Beverage & Tobacco"
MKL,40301040,4030,Insurance
MKSI,45301010,4530,Semiconductors & Semiconductor Equipment
MKTX,40203040,4020,Diversified Financials
MLAB,35101010,3510,Health Care Equipment & Services
MLHR,20201060,2020,Commercial & Professional Services
MLI,20106020,2010,Capital Goods
MLM,15102010,1510,Materials
MLND,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MLP,60102030,6010,Real Estate
MLR,20106010,2010,Capital Goods
MLVF,40101015,4010,Banks
MMAC,40102010,4010,Banks
MMC,40301010,4030,Insurance
MMI,60102040,6010,Real Estate
MMM,20105010,2010,Capital Goods
MMS,45102020,4510,Software & Services
MMSI,35101020,3510,Health Care Equipment & Services
MNK,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNKD,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNLO,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNOV,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNR,60101020,6010,Real Estate
MNRL,10102020,1010,Energy
MNRO,25504050,2550,Retailing
MNSB,40101015,4010,Banks
MNST,30201030,3020,"Food, Beverage & Tobacco"
MNTA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MO,30203010,3020,"Food, Beverage & Tobacco"
MOBL,45103010,4510,Software & Services
MOD,25101010,2510,Automobiles & Components
MODN,45103010,4510,Software & Services
MOFG,40101015,4010,Banks
MOG/A,20101010,2010,Capital Goods
MOH,35102030,3510,Health Care Equipment & Services
MORF,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MORN,40203040,4020,Diversified Financials
MOS,15101030,1510,Materials
MOV,25203010,2520,Consumer Durables & Apparel
MPAA,25101010,2510,Automobiles & Components
MPB,40101015,4010,Banks
MPC,10102030,1010,Energy
MPW,60101050,6010,Real Estate
MPWR,45301020,4530,Semiconductors & Semiconductor Equipment
MPX,25202010,2520,Consumer Durables & Apparel
MR,10102020,1010,Energy
MRC,20107010,2010,Capital Goods
MRCY,20101010,2010,Capital Goods
MRK,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRKR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRLN,40201040,4020,Diversified Financials
MRNA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRNS,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRO,10102020,1010,Energy
MRSN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRTN,20304020,2030,Transportation
MRTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRVL,45301020,4530,Semiconductors & Semiconductor Equipment
MS,40203020,4020,Diversified Financials
MSA,20201060,2020,Commercial & Professional Services
MSBI,40101015,4010,Banks
MSCI,40203040,4020,Diversified Financials
MSEX,55104010,5510,Utilities
MSFT,45103020,4510,Software & Services
MSGE,50202010,5020,Media & Entertainment
MSGN,50201030,5020,Media & Entertainment
MSGS,50202010,5020,Media & Entertainment
MSI,45201020,4520,Technology Hardware & Equipment
MSM,20107010,2010,Capital Goods
MSON,35101010,3510,Health Care Equipment & Services
MSTR,45103010,4510,Software & Services
MTB,40101015,4010,Banks
MTCH,50203010,5020,Media & Entertainment
MTD,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MTDR,10102020,1010,Energy
MTEM,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MTG,40102010,4010,Banks
MTH,25201030,2520,Consumer Durables & Apparel
MTN,25301030,2530,Consumer Services
MTOR,20106010,2010,Capital Goods
MTRN,15104020,1510,Materials
MTRX,10101020,1010,Energy
MTSC,45203010,4520,Technology Hardware & Equipment
MTSI,45301020,4530,Semiconductors & Semiconductor Equipment
MTW,20106010,2010,Capital Goods
MTX,15101050,1510,Materials
MTZ,20103010,2010,Capital Goods
MU,45301020,4530,Semiconductors & Semiconductor Equipment
MUR,10102020,1010,Energy
MUSA,25504050,2550,Retailing
MVBF,40101015,4010,Banks
MWA,20106020,2010,Capital Goods
MXIM,45301020,4530,Semiconductors & Semiconductor Equipment
MXL,45301020,4530,Semiconductors & Semiconductor Equipment
MYE,15103010,1510,Materials
MYGN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MYL,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MYOK,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MYRG,20103010,2010,Capital Goods
NAT,10102040,1010,Energy
NATH,25301040,2530,Consumer Services
NATI,45203010,4520,Technology Hardware & Equipment
NATR,30302010,3030,Household & Personal Products
NAV,20106010,2010,Capital Goods
NAVI,40202010,4020,Diversified Financials
NBEV,30201030,3020,"Food, Beverage & Tobacco"
NBHC,40101015,4010,Banks
NBIX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NBL,10102020,1010,Energy
NBN,40101015,4010,Banks
NBR,10101010,1010,Energy
NBTB,40101015,4010,Banks
NC,10102050,1010,Energy
NCBS,40101015,4010,Banks
NCLH,25301020,2530,Consumer Services
NCMI,50201010,5020,Media & Entertainment
NCR,45202030,4520,Technology Hardware & Equipment
NCSM,10101020,1010,Energy
NDAQ,40203040,4020,Diversified Financials
NDLS,25301040,2530,Consumer Services
NDSN,20106020,2010,Capital Goods
NE,10101010,1010,Energy
NEE,55101010,5510,Utilities
NEM,15104030,1510,Materials
NEO,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NEOG,35101020,3510,Health Care Equipment & Services
NERV,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NESR,10101020,1010,Energy
NEU,15101050,1510,Materials
NEWR,45103010,4510,Software & Services
NEX,10101020,1010,Energy
NEXT,10102040,1010,Energy
NFBK,40102010,4010,Banks
NFG,55102010,5510,Utilities
NFLX,50202010,5020,Media & Entertainment
NG,15104030,1510,Materials
NGHC,40301030,4030,Insurance
NGM,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NGS,10101020,1010,Energy
NGVC,30101030,3010,Food & Staples Retailing
NGVT,15101050,1510,Materials
NHC,35102020,3510,Health Care Equipment & Services
NHI,60101050,6010,Real Estate
NI,55103010,5510,Utilities
NINE,10101020,1010,Energy
NJR,55102010,5510,Utilities
NKE,25203020,2520,Consumer Durables & Apparel
NKSH,40101015,4010,Banks
NKTR,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NL,20201060,2020,Commercial & Professional Services
NLOK,45103020,4510,Software & Services
NLSN,20202020,2020,Commercial & Professional Services
NLY,40204010,4020,Diversified Financials
NMIH,40102010,4010,Banks
NMRK,60102040,6010,Real Estate
NNBR,20106020,2010,Capital Goods
NNI,40202010,4020,Diversified Financials
NNN,60101070,6010,Real Estate
NOC,20101010,2010,Capital Goods
NODK,40301040,4030,Insurance
NOG,10102020,1010,Energy
NOV,10101020,1010,Energy
NOVA,55105020,5510,Utilities
NOVT,45203010,4520,Technology Hardware & Equipment
NOW,45103020,4510,Software & Services
NP,15105020,1510,Materials
NPK,20101010,2010,Capital Goods
NPO,20106020,2010,Capital Goods
NPTN,45301020,4530,Semiconductors & Semiconductor Equipment
NR,10101020,1010,Energy
NRC,35102015,3510,Health Care Equipment & Services
NRG,55101010,5510,Utilities
NRIM,40101015,4010,Banks
NRZ,40204010,4020,Diversified Financials
NSA,60101080,6010,Real Estate
NSC,20304010,2030,Transportation
NSIT,45203030,4520,Technology Hardware & Equipment
NSP,20202010,2020,Commercial & Professional Services
NSSC,45203010,4520,Technology Hardware & Equipment
NSTG,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NTAP,45202030,4520,Technology Hardware & Equipment
NTB,40101010,4010,Banks
NTCT,45201020,4520,Technology Hardware & Equipment
NTGR,45201020,4520,Technology Hardware & Equipment
NTLA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NTNX,45103010,4510,Software & Services
NTRA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NTRS,40203010,4020,Diversified Financials
NTUS,35101010,3510,Health Care Equipment & Services
NUAN,45103010,4510,Software & Services
NUE,15104050,1510,Materials
NUS,30302010,3030,Household & Personal Products
NUVA,35101010,3510,Health Care Equipment & Services
NVAX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NVCR,35101010,3510,Health Care Equipment & Services
NVDA,45301020,4530,Semiconductors & Semiconductor Equipment
NVEC,45301020,4530,Semiconductors & Semiconductor Equipment
NVEE,20103010,2010,Capital Goods
NVR,25201030,2520,Consumer Durables & Apparel
NVRO,35101010,3510,Health Care Equipment & Services
NVST,35101010,3510,Health Care Equipment & Services
NVT,20104010,2010,Capital Goods
NVTA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NWBI,40102010,4010,Banks
NWE,55103010,5510,Utilities
NWFL,40101015,4010,Banks
NWL,25201050,2520,Consumer Durables & Apparel
NWLI,40301020,4030,Insurance
NWN,55102010,5510,Utilities
NWPX,20103010,2010,Capital Goods
NWS,50201040,5020,Media & Entertainment
NWSA,50201040,5020,Media & Entertainment
NX,20102010,2010,Capital Goods
NXGN,35103010,3510,Health Care Equipment & Services
NXRT,60101060,6010,Real Estate
NXST,50201020,5020,Media & Entertainment
NXTC,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NYCB,40102010,4010,Banks
NYMT,40204010,4020,Diversified Financials
NYT,50201040,5020,Media & Entertainment
O,60101070,6010,Real Estate
OAS,10102020,1010,Energy
OBNK,40101015,4010,Banks
OC,20102010,2010,Capital Goods
OCFC,40101015,4010,Banks
OCN,40102010,4010,Banks
OCUL,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OCX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ODC,30301010,3030,Household & Personal Products
ODFL,20304020,2030,Transportation
ODP,25504040,2550,Retailing
ODT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OEC,15101010,1510,Materials
OFC,60101040,6010,Real Estate
OFG,40101015,4010,Banks
OFIX,35101010,3510,Health Care Equipment & Services
OFLX,20106020,2010,Capital Goods
OGE,55101010,5510,Utilities
OGS,55102010,5510,Utilities
OHI,60101050,6010,Real Estate
OI,15103010,1510,Materials
OII,10101020,1010,Energy
OIS,10101020,1010,Energy
OKE,10102040,1010,Energy
OKTA,45102030,4510,Software & Services
OLED,45301020,4530,Semiconductors & Semiconductor Equipment
OLLI,25503020,2550,Retailing
OLN,15101010,1510,Materials
OLP,60101010,6010,Real Estate
OMC,50201010,5020,Media & Entertainment
OMCL,35103010,3510,Health Care Equipment & Services
OMER,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OMF,40202010,4020,Diversified Financials
OMI,35102010,3510,Health Care Equipment & Services
ON,45301020,4530,Semiconductors & Semiconductor Equipment
ONB,40101015,4010,Banks
ONDK,40201040,4020,Diversified Financials
ONEM,35102015,3510,Health Care Equipment & Services
ONEW,25504050,2550,Retailing
ONTO,45301010,4530,Semiconductors & Semiconductor Equipment
OOMA,50101020,5010,Telecommunication Services
OPB,40101015,4010,Banks
OPBK,40102010,4010,Banks
