gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,revt,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
008902,20210531,2020,INDL,C,D,STD,RPM,RPM INTERNATIONAL INC,USD,6106.2880,0000110621,A,1510,151010,15,15101050,325998,2890
009016,20211231,2021,INDL,C,D,STD,RRX,REGAL REXNORD CORPORATION,USD,3810.3000,0000082811,A,2010,201040,20,20104010,335312,3621
009023,20210630,2021,INDL,C,D,STD,RGS,REGIS CORP/MN,USD,415.1130,0000716643,A,2530,253020,25,25302020,812112,7200
009063,20211231,2021,INDL,C,D,STD,AN,AUTONATION INC,USD,25844.0000,0000350698,A,2550,255040,25,25504050,441110,5500
009125,20210531,2020,INDL,C,D,STD,RELL,RICHARDSON ELECTRONICS LTD,USD,176.9370,0000355948,A,4520,452030,45,45203030,423690,5065
009155,20210228,2020,INDL,C,D,STD,RAD,RITE AID CORP,USD,24043.2400,0000084129,A,3010,301010,30,30101010,446110,5912
009203,20210930,2021,INDL,C,D,STD,ROK,ROCKWELL AUTOMATION,USD,6997.4000,0001024478,A,2010,201040,20,20104010,335314,3620
009216,20211231,2021,INDL,C,D,STD,ROG,ROGERS CORP,USD,932.8860,0000084748,A,4520,452030,45,45203015,334412,3672
009248,20220131,2021,INDL,C,D,STD,ROST,ROSS STORES INC,USD,18916.2440,0000745732,A,2550,255040,25,25504010,448140,5651
009273,20210630,2021,INDL,C,D,STD,RGLD,ROYAL GOLD INC,USD,615.8560,0000085535,A,1510,151040,15,15104030,523910,6795
009299,20211231,2021,INDL,C,D,STD,R,RYDER SYSTEM INC,USD,9662.9530,0000085961,A,2030,203040,20,20304020,532120,7510
009317,20211231,2021,INDL,C,D,STD,SEIC,SEI INVESTMENTS CO,USD,1918.3090,0000350894,A,4020,402030,40,40203010,523930,6282
009324,20211231,2021,INDL,C,D,STD,SJW,SJW GROUP,USD,573.6860,0000766829,A,5510,551040,55,55104010,221310,4941
009465,20211231,2021,INDL,C,D,STD,SLB,SCHLUMBERGER LTD,USD,22929.0000,0000087347,A,1010,101010,10,10101020,213112,1389
009466,20210531,2020,INDL,C,D,STD,SCHL,SCHOLASTIC CORP,USD,1300.3000,0000866729,A,5020,502010,50,50201040,511130,2731
009551,20210331,2020,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,313.5790,0000317788,A,4510,451030,45,45103010,511210,7372
009555,20211231,2021,INDL,C,D,STD,SEE,SEALED AIR CORP,USD,5533.8000,0001012100,A,1510,151030,15,15103020,326113,3081
009667,20211231,2021,INDL,C,D,STD,SHW,SHERWIN-WILLIAMS CO,USD,19944.6000,0000089800,A,1510,151010,15,15101050,325510,2851
009771,20211231,2021,INDL,C,D,STD,AOS,SMITH (A.O.),USD,3538.9000,0000091142,A,2010,201020,20,20102010,335220,3630
009777,20210430,2020,INDL,C,D,STD,SJM,SMUCKER (JM) CO,USD,8002.7000,0000091419,A,3020,302020,30,30202030,311421,2033
009783,20211231,2021,FS,C,D,STD,KEY,KEYCORP,USD,7561.0000,0000091576,A,4010,401010,40,40101015,522110,6020
009783,20211231,2021,INDL,C,D,STD,KEY,KEYCORP,USD,7561.0000,0000091576,A,4010,401010,40,40101015,522110,6020
009815,20211231,2021,INDL,C,D,STD,SON,SONOCO PRODUCTS CO,USD,5590.4380,0000091767,A,1510,151030,15,15103020,322219,2650
009831,20211231,2021,INDL,C,D,STD,SJI,SOUTH JERSEY INDUSTRIES INC,USD,1991.9960,0000091928,A,5510,551020,55,55102010,221210,4924
009849,20211231,2021,INDL,C,D,STD,AWR,AMERICAN STATES WATER CO,USD,498.8530,0001056903,A,5510,551040,55,55104010,221310,4941
009850,20211231,2021,INDL,C,D,STD,SO,SOUTHERN CO,USD,23113.0000,0000092122,A,5510,551010,55,55101010,2211,4911
009882,20211231,2021,INDL,C,D,STD,LUV,SOUTHWEST AIRLINES,USD,15790.0000,0000092380,A,2030,203020,20,20302010,481111,4512
009919,20211231,2021,INDL,C,D,STD,SHYF,THE SHYFT GROUP INC,USD,991.7920,0000743238,A,2010,201060,20,20106010,336120,3711
010000,20211231,2021,INDL,C,D,STD,SMP,STANDARD MOTOR PRODS,USD,1298.8160,0000093389,A,2510,251010,25,25101010,336320,3690
010008,20210630,2021,INDL,C,D,STD,SXI,STANDEX INTERNATIONAL CORP,USD,656.2320,0000310354,A,2010,201060,20,20106020,333415,3585
010016,20211231,2021,INDL,C,D,STD,SWK,STANLEY BLACK & DECKER INC,USD,15617.2000,0000093556,A,2010,201060,20,20106020,333991,3540
010035,20211231,2021,FS,C,D,STD,STT,STATE STREET CORP,USD,12030.0000,0000093751,A,4020,402030,40,40203010,523920,6020
010035,20211231,2021,INDL,C,D,STD,STT,STATE STREET CORP,USD,12030.0000,0000093751,A,4020,402030,40,40203010,523920,6020
010086,20211231,2021,INDL,C,D,STD,STC,STEWART INFORMATION SERVICES,USD,3294.6920,0000094344,A,4030,403010,40,40301040,524127,6361
010115,20211231,2021,INDL,C,D,STD,SYK,STRYKER CORP,USD,17108.0000,0000310764,A,3510,351010,35,35101010,339113,3842
010247,20210630,2021,INDL,C,D,STD,SYY,SYSCO CORP,USD,51297.8430,0000096021,A,3010,301010,30,30101020,4244,5140
010405,20211231,2021,INDL,C,D,STD,ATI,ALLEGHENY TECHNOLOGIES INC,USD,2799.8000,0001018963,A,1510,151040,15,15104050,331491,3350
010407,20211231,2021,INDL,C,D,STD,TFX,TELEFLEX INC,USD,2809.5630,0000096943,A,3510,351010,35,35101010,339112,3841
010411,20211231,2021,INDL,C,D,STD,TDS,TELEPHONE & DATA SYSTEMS INC,USD,5329.0000,0001051512,A,5010,501020,50,50102010,517312,4812
010499,20211231,2021,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,18344.0000,0000097476,A,4530,453010,45,45301020,334413,3674
010519,20211231,2021,INDL,C,D,STD,TXT,TEXTRON INC,USD,12382.0000,0000217346,A,2010,201010,20,20101010,336411,3721
010530,20211231,2021,INDL,C,D,STD,TMO,THERMO FISHER SCIENTIFIC INC,USD,39211.0000,0000097745,A,3520,352030,35,35203010,334516,3826
010549,20210731,2021,INDL,C,D,STD,THO,THOR INDUSTRIES INC,USD,12317.3800,0000730263,A,2510,251020,25,25102010,336214,3790
010581,20211231,2021,INDL,C,D,STD,TKR,TIMKEN CO,USD,4132.9000,0000098362,A,2010,201060,20,20106020,332991,3562
010618,20211031,2021,INDL,C,D,STD,TTC,TORO CO,USD,3959.5840,0000737758,A,2010,201060,20,20106015,333111,3523
010685,20210331,2020,INDL,C,D,STD,TRNS,TRANSCAT INC,USD,173.3350,0000099302,A,2010,201070,20,20107010,541380,8734
010735,20211231,2021,INDL,C,D,STD,TRN,TRINITY INDUSTRIES,USD,1516.0000,0000099780,A,2010,201060,20,20106010,336510,3743
010777,20210630,2021,INDL,C,D,STD,TWIN,TWIN DISC INC,USD,218.5810,0000100378,A,2010,201060,20,20106010,333613,3560
010789,20211231,2021,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,1592.2870,0000860731,A,4510,451030,45,45103010,541512,7373
010793,20210930,2021,INDL,C,D,STD,TSN,TYSON FOODS INC  -CL A,USD,47594.0000,0000100493,A,3020,302020,30,30202030,311611,2011
010795,20211231,2021,INDL,C,D,STD,UAL,UNITED AIRLINES HOLDINGS INC,USD,24634.0000,0000100517,A,2030,203020,20,20302010,481111,4512
010839,20210630,2021,INDL,C,D,STD,UFI,UNIFI INC,USD,667.5920,0000100726,A,2520,252030,25,25203030,313110,2200
010840,20210831,2021,INDL,C,D,STD,UNF,UNIFIRST CORP,USD,1826.2160,0000717954,A,2020,202010,20,20201070,315,2300
010860,20211231,2021,INDL,C,D,STD,AEE,AMEREN CORP,USD,6394.0000,0001002910,A,5510,551030,55,55103010,2211,4931
010867,20211231,2021,INDL,C,D,STD,UNP,UNION PACIFIC CORP,USD,21804.0000,0000100885,A,2030,203040,20,20304010,482111,4011
010894,20211231,2021,FS,C,D,STD,UDR,UDR INC,USD,1517.2740,0000074208,A,6010,601010,60,60101060,531110,6798
010894,20211231,2021,INDL,C,D,STD,UDR,UDR INC,USD,1371.4980,0000074208,A,6010,601010,60,60101060,531110,6798
010903,20211231,2021,FS,C,D,STD,UNH,UNITEDHEALTH GROUP INC,USD,287597.0000,0000731766,A,3510,351020,35,35102030,524114,6324
010903,20211231,2021,INDL,C,D,STD,UNH,UNITEDHEALTH GROUP INC,USD,287597.0000,0000731766,A,3510,351020,35,35102030,524114,6324
010916,20211231,2021,FS,C,D,STD,UMBF,UMB FINANCIAL CORP,USD,1324.3970,0000101382,A,4010,401010,40,40101015,522110,6020
010916,20211231,2021,INDL,C,D,STD,UMBF,UMB FINANCIAL CORP,USD,1324.3970,0000101382,A,4010,401010,40,40101015,522110,6020
010920,20211231,2021,INDL,C,D,STD,UPS,UNITED PARCEL SERVICE INC,USD,97287.0000,0001090727,A,2030,203010,20,20301010,492110,4210
010983,20211231,2021,INDL,C,D,STD,RTX,RAYTHEON TECHNOLOGIES CORP,USD,64388.0000,0000101829,A,2010,201010,20,20101010,336412,3724
010991,20211231,2021,INDL,C,D,STD,SGMS,SCIENTIFIC GAMES CORP,USD,2153.0000,0000750004,A,2530,253010,25,25301010,334118,3570
011012,20211231,2021,INDL,C,D,STD,SXT,SENSIENT TECHNOLOGIES CORP,USD,1380.2640,0000310142,A,1510,151010,15,15101050,325199,2860
011017,20210331,2020,INDL,C,D,STD,UVV,UNIVERSAL CORP/VA,USD,1983.3570,0000102037,A,3020,302030,30,30203010,424590,5150
011032,20211231,2021,INDL,C,D,STD,UHS,UNIVERSAL HEALTH SVCS INC,USD,12642.1170,0000352915,A,3510,351020,35,35102020,622110,8062
011051,20211231,2021,INDL,C,D,STD,UTMD,UTAH MEDICAL PRODUCTS INC,USD,49.0540,0000706698,A,3510,351010,35,35101020,334510,3845
011060,20210331,2020,INDL,C,D,STD,VFC,VF CORP,USD,9238.8300,0000103379,A,2520,252030,25,25203010,315,2300
011094,20211231,2021,INDL,C,D,STD,VMI,VALMONT INDUSTRIES INC,USD,3501.5750,0000102729,A,2010,201030,20,20103010,332312,3440
011099,20210430,2020,FS,C,D,STD,VALU,VALUE LINE INC,USD,63.1330,0000717720,A,4020,402030,40,40203040,511199,2741
011099,20210430,2020,INDL,C,D,STD,VALU,VALUE LINE INC,USD,40.3920,0000717720,A,4020,402030,40,40203040,511199,2741
011124,20211231,2021,INDL,C,D,STD,VECO,VEECO INSTRUMENTS INC,USD,583.2770,0000103145,A,4530,453010,45,45301010,333242,3559
011169,20210228,2020,INDL,C,D,STD,VIDE,VIDEO DISPLAY CORP,USD,12.5410,0000758743,A,4520,452020,45,45202030,334419,3670
011191,20211231,2021,INDL,C,D,STD,VSH,VISHAY INTERTECHNOLOGY INC,USD,3240.4870,0000103730,A,4520,452030,45,45203015,334416,3670
011213,20211031,2021,INDL,C,D,STD,VOLT,VOLT INFO SCIENCES INC,USD,885.3930,0000103872,A,2020,202020,20,20202010,561320,7363
011220,20211231,2021,FS,C,D,STD,VNO,VORNADO REALTY TRUST,USD,1834.3420,0000899689,A,6010,601010,60,60101040,531120,6798
011220,20211231,2021,INDL,C,D,STD,VNO,VORNADO REALTY TRUST,USD,1735.4050,0000899689,A,6010,601010,60,60101040,531120,6798
011259,20220131,2021,INDL,C,D,STD,WMT,WALMART INC,USD,572754.0000,0000104169,A,3010,301010,30,30101040,452319,5331
011304,20211231,2021,INDL,C,D,STD,AVA,AVISTA CORP,USD,1438.9360,0000104918,A,5510,551030,55,55103010,2211,4931
011399,20210630,2021,INDL,C,D,STD,WDC,WESTERN DIGITAL CORP,USD,16922.0000,0000106040,A,4520,452020,45,45202030,334112,3572
011465,20211231,2021,INDL,C,D,STD,WHR,WHIRLPOOL CORP,USD,21985.0000,0000106640,A,2520,252010,25,25201040,3352,3630
011506,20211231,2021,INDL,C,D,STD,WMB,WILLIAMS COS INC,USD,10627.0000,0000107263,A,1010,101020,10,10102040,486210,4922
011537,20210831,2021,INDL,C,D,STD,WGO,WINNEBAGO INDUSTRIES,USD,3629.8470,0000107687,A,2510,251020,25,25102010,336214,3790
011550,20211231,2021,INDL,C,D,STD,WEC,WEC ENERGY GROUP INC,USD,8316.0000,0000783325,A,5510,551030,55,55103010,2211,4931
011566,20211231,2021,INDL,C,D,STD,WWW,WOLVERINE WORLD WIDE,USD,2414.9000,0000110471,A,2520,252030,25,25203020,3162,3140
011580,20210930,2021,INDL,C,D,STD,WWD,WOODWARD INC,USD,2245.8320,0000108312,A,2010,201010,20,20101010,3364,3720
011584,20220131,2021,INDL,C,D,STD,FL,FOOT LOCKER INC,USD,8958.0000,0000850209,A,2550,255040,25,25504010,448210,5661
011600,20210531,2020,INDL,C,D,STD,WOR,WORTHINGTON INDUSTRIES,USD,3171.4290,0000108516,A,1510,151040,15,15104050,331221,3310
011636,20211231,2021,INDL,C,D,STD,XRX,XEROX HOLDINGS CORP,USD,7038.0000,0001770450,A,4520,452020,45,45202030,333316,3577
011649,20211231,2021,INDL,C,D,STD,YELL,YELLOW CORP,USD,5121.8000,0000716006,A,2030,203040,20,20304020,484122,4213
011670,20210930,2021,INDL,C,D,STD,SPB,SPECTRUM BRND HLDG INC,USD,2998.1000,0000109177,A,3030,303010,30,30301010,335210,3634
011687,20211231,2021,FS,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,2970.0000,0000109380,A,4010,401010,40,40101015,522110,6020
011687,20211231,2021,INDL,C,D,STD,ZION,ZIONS BANCORPORATION NA,USD,2970.0000,0000109380,A,4010,401010,40,40101015,522110,6020
011721,20210930,2021,INDL,C,D,STD,OSK,OSHKOSH CORP,USD,7737.3000,0000775158,A,2010,201060,20,20106010,336120,3711
011729,20211231,2021,INDL,C,D,STD,WTM,WHITE MTNS INS GROUP LTD,USD,944.8000,0000776867,A,4030,403010,40,40301040,524126,6351
011745,20211231,2021,INDL,C,D,STD,QLYS,QUALYS INC,USD,411.1720,0001107843,A,4510,451030,45,45103020,511210,7372
011770,20211231,2021,FS,C,D,STD,SF,STIFEL FINANCIAL CORP,USD,4783.0860,0000720672,A,4020,402030,40,40203020,523120,6211
011770,20211231,2021,INDL,C,D,STD,SF,STIFEL FINANCIAL CORP,USD,4783.0860,0000720672,A,4020,402030,40,40203020,523120,6211
